OBJECTID,ID_POLYGON,ID_COBER,ID_ANCES,INTER_ID,INTER_ANCE,ATRIBUTOS,SUPERF_HA,SUPERF_POR,CODE_ABREV,DESC_COBER,COB_PADRES,LIST_ATRIB,LIST_OBLIG,LIST_OPCIO
6393801,2b2859df-776c-4bf6-b2ae-6d0edb9d62f5,232,600,4,1,31,1.31889313795,22.0,LOL,Olivar,220,"+30,35,36",,
6393802,2b2859df-776c-4bf6-b2ae-6d0edb9d62f5,300,600,5,1,46,0.89924532133,15.0,PST,Pastizal,99,"44,45,46,47",,
6393803,2b2859df-776c-4bf6-b2ae-6d0edb9d62f5,103,600,6,1,,0.23979875235,4.0,LAA,Lámina de Agua Artificial,100,,,
6393804,2b2c1e0c-bdab-4a8d-a432-5e539f617bb4,223,,1,,32,5.51502835936,100.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6393852,240a63ad-3a40-4758-8776-dff0e8f4ad5a,600,,1,,12,13.49958901852,100.0,,No Predefinida,599,+10,,
6393853,240a63ad-3a40-4758-8776-dff0e8f4ad5a,222,600,2,1,32,6.07481505834,45.0,LFC,Frutales Cítricos,221,"+30,35,36",,
6393854,240a63ad-3a40-4758-8776-dff0e8f4ad5a,212,600,3,1,32,4.04987670556,30.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6393855,240a63ad-3a40-4758-8776-dff0e8f4ad5a,813,600,4,1,,2.02493835278,15.0,UDS,Discontinuo,810,28,100,
6393856,240a63ad-3a40-4758-8776-dff0e8f4ad5a,101,"600,813",5,"1,4",23,1.01246917639,7.5,EDF,Edificación,100,+20,,
6393857,240a63ad-3a40-4758-8776-dff0e8f4ad5a,102,"600,813",6,"1,4",,0.50623458819,3.75,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6393858,240a63ad-3a40-4758-8776-dff0e8f4ad5a,104,"600,813",7,"1,4",,0.30374075292,2.25,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6393859,240a63ad-3a40-4758-8776-dff0e8f4ad5a,121,"600,813",8,"1,4",,0.20249383528,1.5,SNE,Suelo No Edificado,100,,,
6393860,240a63ad-3a40-4758-8776-dff0e8f4ad5a,104,600,9,1,,1.34995890185,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6393944,3812c264-7482-4826-bf0b-9b7a68ed7ffc,333,,1,,49,6.06990118568,100.0,SDN,Suelo Desnudo,330,"44,48,49",,
6394099,05706f7f-76ee-42ee-9463-b93097b57c7e,882,,1,,,0.86090788343,100.0,NRF,Red Ferroviaria,880,28,100,
6394100,05706f7f-76ee-42ee-9463-b93097b57c7e,111,882,2,1,,0.86090788343,100.0,OCT,Otras Construcciones,100,,,
6394101,0318ec4d-8d6c-4be4-8b3e-4ba8d5bf668e,882,,1,,,4.83327293159,100.0,NRF,Red Ferroviaria,880,28,100,
6394102,0318ec4d-8d6c-4be4-8b3e-4ba8d5bf668e,111,882,2,1,,4.83327293159,100.0,OCT,Otras Construcciones,100,,,
6394107,2dba06d0-a191-4945-bf9b-94d0ce758af1,821,,1,,,19.58896855355,100.0,IPO,Polígono Industrial Ordenado,820,28,100,
6394108,2dba06d0-a191-4945-bf9b-94d0ce758af1,101,821,2,1,25,17.6300716982,90.0,EDF,Edificación,100,+20,,
6394109,2dba06d0-a191-4945-bf9b-94d0ce758af1,104,821,3,1,,1.95889685536,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6394278,440dfec3-5382-4b0d-9413-1159f3b37c2c,333,,1,,49,3.76738773785,100.0,SDN,Suelo Desnudo,330,"44,48,49",,
6394518,2a6d6cac-4da4-4086-8fb1-8b84bcc02313,104,,1,,,4.91451517323,100.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6394692,286da23b-883b-490a-bc55-b6c86f426c4f,881,,1,,,18.35811394406,100.0,NRV,Red Viaria,880,28,100,
6394693,286da23b-883b-490a-bc55-b6c86f426c4f,104,881,2,1,,15.60439685245,85.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6394694,286da23b-883b-490a-bc55-b6c86f426c4f,121,881,3,1,,2.75371709161,15.0,SNE,Suelo No Edificado,100,,,
6394695,286f6a7e-4d00-4fdf-a48c-39ff3572f63a,821,,1,,,54.35490392146,100.0,IPO,Polígono Industrial Ordenado,820,28,100,
6394696,286f6a7e-4d00-4fdf-a48c-39ff3572f63a,101,821,2,1,25,38.04843274502,70.0,EDF,Edificación,100,+20,,
6394697,286f6a7e-4d00-4fdf-a48c-39ff3572f63a,121,821,3,1,,10.87098078429,20.0,SNE,Suelo No Edificado,100,,,
6394698,286f6a7e-4d00-4fdf-a48c-39ff3572f63a,104,821,4,1,,5.43549039215,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6394730,4318a297-cbaa-4c63-b0cb-e04ac937d3f1,600,,1,,13,17.9984800169,100.0,,No Predefinida,599,+10,,
6394731,4318a297-cbaa-4c63-b0cb-e04ac937d3f1,300,600,2,1,,13.49886001267,75.0,PST,Pastizal,99,"44,45,46,47",,
6394732,4318a297-cbaa-4c63-b0cb-e04ac937d3f1,333,600,3,1,49,4.49962000422,25.0,SDN,Suelo Desnudo,330,"44,48,49",,
6394887,3edeef76-2d8b-41bf-88e9-9bb8ff65536c,600,,1,,12,1.45297631075,100.0,,No Predefinida,599,+10,,
6394888,3edeef76-2d8b-41bf-88e9-9bb8ff65536c,131,600,2,1,,1.01708341753,70.0,ZEV,Zonas de Extracción o Vertido,100,,,
6394889,3edeef76-2d8b-41bf-88e9-9bb8ff65536c,103,600,3,1,,0.43589289323,30.0,LAA,Lámina de Agua Artificial,100,,,
6395074,25bba523-25af-43e2-a940-f58c066ca374,852,,1,,,1.98141691125,100.0,ESN,Sanitario,850,28,100,
6395075,25bba523-25af-43e2-a940-f58c066ca374,101,852,2,1,21,0.99070845562,50.0,EDF,Edificación,100,+20,,
6395076,25bba523-25af-43e2-a940-f58c066ca374,104,852,3,1,,0.39628338225,20.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6395077,25bba523-25af-43e2-a940-f58c066ca374,121,852,4,1,,0.39628338225,20.0,SNE,Suelo No Edificado,100,,,
6395078,25bba523-25af-43e2-a940-f58c066ca374,102,852,5,1,,0.19814169112,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6395079,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,600,,1,,12,17.01212634484,100.0,,No Predefinida,599,+10,,
6395080,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,223,600,2,1,31,6.46460801104,38.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6395081,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,212,600,3,1,31,5.6140016938,33.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6395082,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,813,600,4,1,,4.93351664,29.0,UDS,Discontinuo,810,28,100,
6395083,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,121,"600,813",5,"1,4",,1.6280604912,9.57,SNE,Suelo No Edificado,100,,,
6395084,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,101,"600,813",6,"1,4",23,0.986703328,5.8,EDF,Edificación,100,+20,,
6395085,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,102,"600,813",7,"1,4",,0.986703328,5.8,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6395086,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,104,"600,813",8,"1,4",,0.740027496,4.35,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6395087,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,103,"600,813",9,"1,4",,0.3453461648,2.03,LAA,Lámina de Agua Artificial,100,,,
6395088,26092c64-5e43-4e8e-8c9d-ecc2757abe4f,111,"600,813",10,"1,4",,0.246675832,1.45,OCT,Otras Construcciones,100,,,
6395456,3632a9ca-c70c-43a6-986b-130daffd2086,600,,1,,12,7.66124979505,100.0,,No Predefinida,599,+10,,
6395457,3632a9ca-c70c-43a6-986b-130daffd2086,223,600,2,1,31,5.74593734629,75.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6395458,3632a9ca-c70c-43a6-986b-130daffd2086,300,600,3,1,46,1.53224995901,20.0,PST,Pastizal,99,"44,45,46,47",,
6395459,3632a9ca-c70c-43a6-986b-130daffd2086,103,600,4,1,,0.38306248975,5.0,LAA,Lámina de Agua Artificial,100,,,
6396043,2f6de9f2-b9fe-4bfe-a7e5-a2b69125453c,600,,1,,12,1.08963986996,100.0,,No Predefinida,599,+10,,
6396044,2f6de9f2-b9fe-4bfe-a7e5-a2b69125453c,103,600,2,1,,0.92619388946,85.0,LAA,Lámina de Agua Artificial,100,,,
6396045,2f6de9f2-b9fe-4bfe-a7e5-a2b69125453c,300,600,3,1,,0.16344598049,15.0,PST,Pastizal,99,"44,45,46,47",,
6396228,33f37701-dc62-4be2-a3fe-06ff11afbbae,223,,1,,"31,35",15.99138436899,100.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6397445,4673d5ff-ff01-4a64-9647-b88666805f89,600,,1,,12,5.85664179357,100.0,,No Predefinida,599,+10,,
6397446,4673d5ff-ff01-4a64-9647-b88666805f89,333,600,2,1,49,4.0996492555,70.0,SDN,Suelo Desnudo,330,"44,48,49",,
6397447,4673d5ff-ff01-4a64-9647-b88666805f89,300,600,3,1,,1.75699253807,30.0,PST,Pastizal,99,"44,45,46,47",,
6397739,324499aa-0f99-4a0c-b1d8-8ba0fb27b26b,821,,1,,,20.98455380059,100.0,IPO,Polígono Industrial Ordenado,820,28,100,
6397740,324499aa-0f99-4a0c-b1d8-8ba0fb27b26b,101,821,2,1,25,14.68918766042,70.0,EDF,Edificación,100,+20,,
6397741,324499aa-0f99-4a0c-b1d8-8ba0fb27b26b,121,821,3,1,,4.19691076012,20.0,SNE,Suelo No Edificado,100,,,
6397742,324499aa-0f99-4a0c-b1d8-8ba0fb27b26b,104,821,4,1,,2.09845538006,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6398183,34aad645-521d-4eb3-a15f-cab0749c31c3,881,,1,,,1.47396709545,100.0,NRV,Red Viaria,880,28,100,
6398184,34aad645-521d-4eb3-a15f-cab0749c31c3,104,881,2,1,,0.73698354772,50.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6398185,34aad645-521d-4eb3-a15f-cab0749c31c3,121,881,3,1,,0.73698354772,50.0,SNE,Suelo No Edificado,100,,,
6398232,35b8ac91-4658-45dc-9f8a-cec1c616eaf1,231,,1,,32,6.34376530275,100.0,LVI,Viñedo,220,"+30,35,36",,
6398243,36a5b1ef-3e9c-4641-b1ad-36b8d2702a89,212,,1,,31,3.76624372682,100.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6398609,39061977-1d17-4aef-9fa3-36dad3d2afaa,600,,1,,12,6.86091546123,100.0,,No Predefinida,599,+10,,
6398610,39061977-1d17-4aef-9fa3-36dad3d2afaa,300,600,2,1,46,5.14568659592,75.0,PST,Pastizal,99,"44,45,46,47",,
6398611,39061977-1d17-4aef-9fa3-36dad3d2afaa,232,600,3,1,31,1.71522886531,25.0,LOL,Olivar,220,"+30,35,36",,
6399037,3e96b770-d549-49be-a6c0-f26a339931ff,600,,1,,11,97.7632519087,100.0,,No Predefinida,599,+10,,
6399038,3e96b770-d549-49be-a6c0-f26a339931ff,300,600,2,1,,78.21060152696,80.0,PST,Pastizal,99,"44,45,46,47",,
6399039,3e96b770-d549-49be-a6c0-f26a339931ff,320,600,3,1,,19.55265038174,20.0,MTR,Matorral,99,"41,44,45,46",,
6399458,4e148ea0-c0a6-486e-b148-4aea6ad486e5,600,,1,,12,6.33019556546,100.0,,No Predefinida,599,+10,,
6399459,4e148ea0-c0a6-486e-b148-4aea6ad486e5,212,600,2,1,32,5.06415645237,80.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6399460,4e148ea0-c0a6-486e-b148-4aea6ad486e5,223,600,3,1,32,1.26603911309,20.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6399563,542abae1-9fcb-4378-b326-772b1d0ac7c3,600,,1,,12,15.78484261437,100.0,,No Predefinida,599,+10,,
6399564,542abae1-9fcb-4378-b326-772b1d0ac7c3,212,600,2,1,32,13.41711622222,85.0,CHL,Cultivos Herbáceos distintos de Arroz,210,"+30,35,36",,
6399565,542abae1-9fcb-4378-b326-772b1d0ac7c3,300,600,3,1,46,2.36772639216,15.0,PST,Pastizal,99,"44,45,46,47",,
6399686,5172017c-c521-454b-9525-af565e5d761b,600,,1,,12,5.54378556669,100.0,,No Predefinida,599,+10,,
6399687,5172017c-c521-454b-9525-af565e5d761b,223,600,2,1,31,3.88064989669,70.0,LFN,Frutales No Cítricos,221,"+30,35,36",,
6399688,5172017c-c521-454b-9525-af565e5d761b,300,600,3,1,,1.10875711334,20.0,PST,Pastizal,99,"44,45,46,47",,
6399689,5172017c-c521-454b-9525-af565e5d761b,101,600,4,1,23,0.55437855667,10.0,EDF,Edificación,100,+20,,
6399732,3e8f68e3-7418-465f-87f5-7b14e1332e4f,812,,1,,,3.22124554825,100.0,UEN,Ensanche,810,28,100,
6399733,3e8f68e3-7418-465f-87f5-7b14e1332e4f,104,812,2,1,,2.89912099343,90.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6399734,3e8f68e3-7418-465f-87f5-7b14e1332e4f,102,812,3,1,,0.16106227741,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6399735,3e8f68e3-7418-465f-87f5-7b14e1332e4f,111,812,4,1,,0.16106227741,5.0,OCT,Otras Construcciones,100,,,
6400515,60296bea-f6d1-4b79-936e-ff20d8d116a2,336,,1,,,12.73725515038,100.0,RMB,Ramblas,330,,,
6400842,44e1dde9-b7b8-4701-b760-111abf679cfc,812,,1,,,14.85547923322,100.0,UEN,Ensanche,810,28,100,
6400843,44e1dde9-b7b8-4701-b760-111abf679cfc,101,812,2,1,22,9.6560615016,65.0,EDF,Edificación,100,+20,,
6400844,44e1dde9-b7b8-4701-b760-111abf679cfc,104,812,3,1,,3.71386980831,25.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6400845,44e1dde9-b7b8-4701-b760-111abf679cfc,102,812,4,1,,1.48554792332,10.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6400918,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,600,,1,,12,6.79415623467,100.0,,No Predefinida,599,+10,,
6400919,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,300,600,2,1,46,5.43532498773,80.0,PST,Pastizal,99,"44,45,46,47",,
6400920,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,813,600,3,1,,1.35883124693,20.0,UDS,Discontinuo,810,28,100,
6400921,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,121,"600,813",4,"1,3",,0.54353249877,8.0,SNE,Suelo No Edificado,100,,,
6400922,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,101,"600,813",5,"1,3",23,0.40764937408,6.0,EDF,Edificación,100,+20,,
6400923,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,104,"600,813",6,"1,3",,0.27176624939,4.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6400924,4919459e-cb9e-4c2d-a1d1-fbd0169b57e4,102,"600,813",7,"1,3",,0.13588312469,2.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
6400957,4a73d73c-2acf-4463-89b6-26a0b1cf9d02,812,,1,,,16.93618954194,100.0,UEN,Ensanche,810,28,100,
6400958,4a73d73c-2acf-4463-89b6-26a0b1cf9d02,101,812,2,1,22,13.54895163355,80.0,EDF,Edificación,100,+20,,
6400959,4a73d73c-2acf-4463-89b6-26a0b1cf9d02,104,812,3,1,,1.69361895419,10.0,VAP,"Vial, Aparcamiento o Zona Peatonal sin Vegetación",100,,,
6400960,4a73d73c-2acf-4463-89b6-26a0b1cf9d02,102,812,4,1,,0.8468094771,5.0,ZAU,Zona Verde Artificial y Arbolado Urbano,100,,,
